customer_tweet_id,customer_text,amazon_reply
445475,@AmazonHelp This was never about your intention to provide Quality product but more about Faking a product and cheating the customer. Check the attached image before you provide your statutory comment. Error is different than being unethical.,"@220499 I understand that you're upset. We'd like to look into this and work on it. Please share your details here: https://t.co/GIJyeYqKE0 and we'll contact you soon. Further, I'll pass on your feedback to the concerned team internally for a review. ^NK"
1429510,"Amazon recently shifted to shipping its own packages in my area, with AMZL. I thought nothing could be worse than FedEx, I was wrong.","@452020 Without providing account sensitive information, could you tell us more about the problem with AMZL? We'd love to help! ^SA"
1343578,@AmazonHelp It just says Amazon shipping for the courier?,@433358 Got it! Thanks for looking into that for us! Please contact us via phone/chat here: https://t.co/JzP7hlA23B for more help. ^TK
2808358,"@AmazonHelp The link takes me to log in and then directly to email customer service where I can then select between devices, order related, digital, unknown charge, something else, or fresh. Which one of those gets me to where you wanted me to be?","@783222 Please choose the option ""something else."" ^BH"
180257,"@AmazonHelp They didn't consult for my consent, he came today but left vidout delivering. Order fr Wells Fargo building. He refuses to came in &amp; left",@158411 We apologize for the inconvenience. Please contact our support team here: https://t.co/9mwpIdOzZn and we'll help you. ^ZH
1285573,@115821 it is the 26th. How tf is prime two day shipping not til the 30th??????????????,@420709 Two day shipping refers to the time your order arrives after it has shipped. More info here: https://t.co/L1iX4qgm2J ^KJ
2356895,@AmazonHelp why is this one damaged but the other two I got in the same package weren't damaged at all :( https://t.co/yYFDXmofIV,"@173212 Terribly sorry for the damaged Pops!, Richard! Let's see what options we have to get that fixed here: https://t.co/7EK6VwqMkw ^JZ"
173464,"@115821 No one is helping with our situation on Amazon, So sorry that we trusted Amazon.","@156607 I'm so sorry for the poor experience you've had with us! If you don't mind and without sharing account or personal details, could you tell us what the original issue was? We'd love to help! ^AR"
231792,@115851 @115850 @AmazonHelp Please improve amazon service in india.. customers need to beg even to speak to customer care @115850 https://t.co/kZiBcmwS7P,@171207 Sorry for the hassle Linson. I'll surely pass on your feedback to the concerned team internally. ^HN
2594352,@115821 thanks for the update. Guess I'm still on the hook for the full shipping fee even when it arrives late?  #SecondClass #NotPrime https://t.co/iHxdD8saxr,@716625 I'm sorry for the inconvenience! Please reach out to us directly via phone/chat here: https://t.co/hApLpMlfHN so we can take a look at the shipping costs. ^TN
271883,@AmazonHelp - hey there is NO update rgd my refund. Last email said 5 days. No update since then. Pls check b4 u reply &amp; stop misinforming.,@180884 received from us and we will get back with the latest update? (2/2) ^GK
180665,"@AmazonHelp There isnt any REPLY button in Amazon Message Center, you dint know that ??? what dumb shit ?? https://t.co/hnOvrdO4LU","@158468 Apologies for the inconvenience, Harinder. Kindly try responding to the email through your registered email address. 1/2^AP"
86063,@AmazonHelp Everything is correct as I've said the payment for another item is been taking as it is so that's not the issue,@134791 Thank you for clarifying! Only your bank can tell you why your card has been declined. Your bank may require your verbal authorisation to proceed with a transaction. Learn more here: https://t.co/93qX3a3Vu3 Hope this helps! ^SC
1123307,@AmazonHelp Order No: 408-1135423-1164366 not delivered since 17th Oct despite being prime member. Not getting any timeline from call center,"@384917 I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0. 2/3 ^PS"
790210,"@AmazonHelp me hicieron un cobro de 400 y algo, me imagino que es de prime, es cobro unico?",@308433 Puedes encontrar más información aquí: https://t.co/TtyvkyynI0 ^VL
382379,"@AmazonHelp My product is still in transit and no delivery attempt is made till now.
I want to know where my product is exactly and i want it anyhow",@206652 Kindly check the correspondence sent to your registered e-mail id and get back to us. ^RD
323382,. @119625 where is second episode of Young Sheldon? Please release it.,"@193007 Please stay tuned Narendra, we'll announce it soon. ^HN"
2278325,"@AmazonHelp The item was fine, luckily I just missed the delivery. No just our address, we have 2 big bushes right below the light.... surely they would be more of a better space?","@662453 Hey Nicole, if you can think of the ideal spot for an unattended parcels, you can leave instructions! Please see https://t.co/qoQUmCbJHi for more information. Let us know if we can help! ^PF"
1249730,@115821 same day delivery helped me be the best Harry Potter nerd I can be today! https://t.co/8w0qWaHVWP,@413217 10 points Gryffindor! What wonderful items did you have imported from Diagon Alley?📦
2477496,@AmazonHelp It is pictured in the first image. The second image is current tracking.,"@159289 Oh dear!  I am sorry that the delivery date on your order was changed.  Please reach out to us if your package does not arrive by the date shown on your order, here:   https://t.co/Y5jpI9gRhE ^SP"
2059512,@AmazonHelp your help system is horrible.,"@609098 Without personal info, could you provide us with a few details about the issue you'd like us to help you with? ^WM"
2705693,@AmazonHelp Amzl US,"@759892 We'd like to escalate this to our AMZL team for you. Please give us some additional information, including order details, here: https://t.co/SgVwC1sCZz ^BE"
1265174,"@AmazonHelp Oh yes ,I have",@219480 We haven't received your details yet. Request you to share your details again through the secured link provided earlier.^OS
346256,@115821 Hi..Do all Amazon kindles are E-ink? &amp; how about the All New Fire HD 10 which will be out soon?,@198412 E-Ink refers to special technology used in black &amp; white E-Readers. What information are you looking for? We're here to help! ^AM
36563,@119625 when is Raja the great movie available in Telugu in prime,"@123965 We haven't made any announcement yet, please stay tuned for the update on this Sai. ^HN"
2845536,"@115850 @115821 When an order is placed with the seller on our website, the seller takes the complete responsibility of the shipment. As we are unable to create shipping charges refund as refund has already been initiate from seller end. I request you to please contact",@502030 I understand your concern regarding the self return shipping charges. Kindly share your details here: https://t.co/GIJyeYqKE0 and we'll look into the issue for you. ^GD
2923522,"So amazon said my order was confirmed, yet no money came out of my account. It said it's supposed to be here tonight but it's not. Cool.","@809021 We're here to help. When looking here: https://t.co/q4LAMZ3tbE, what does the status of the order state? ^GG"
761204,@AmazonHelp Amazon logistics,"@301878 Dans un souci permanent de qualité et d’efficacité, je vous invite à nous communiquer le numéro de suivi de votre commande^BR"
1487895,"@115850 can amazon GC be purchased in retail stores/locations? If yes, where in Hyd do I get them?",@465577 Amazon gift cards are only available on our website. You can find all of our gift card options on our (1/2) ^GK
754134,@115850 my order has been cancelled after a delay and is being shipped back to the seller. How should i proceed?,"@300254 Sorry the order being returned. I'm afraid we can't direct it back to you. If you've already paid for it, [1/2] ^HA"
250024,@AmazonHelp Since last September I have paid you for my order .item could not delivered but did not returned my money,@175407 Apologies for the inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach and assist you. ^SV
2890549,"Really fed up of @115830 now, awful service for the last 2-3 months, just keeps getting worse. Constantly told one thing, then another happens, then 'sorry' and it still continues. I think our Amazon days will soon be over at this rate. The amount of hours on the phone- unreal!","@467643 Hello Ashleigh, without providing any personal info/account details, could you please explain the issue you are facing? ^BD"
1046144,@AmazonHelp @115850 no email recieved and time has lapsed for another pick up order. It seems amazon has got arrogance of thier wealth.,@268374 You can find all the emails sent by us here: https://t.co/WVinxThNX7. Kindly reply to the email and we'll get back. ^SH
1490208,@AmazonHelp How can I make that ?,"@466090 Hi, please reach out via this link: https://t.co/RUbU5ITho0 ^TS"
1786112,"@AmazonHelp To wait a day.  I understand it's busy, however the carrier has apparently has this ""out for delivery"" since 10:38AM on the 25th.",@536629 I fully understand your frustration. This is definitely not the service we expect. Have you been in touch with the carrier directly? Please keep us posted. We want to ensure your orders reach you as soon as possible. ^TP
